0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,a,0,a,0,a,0,a,0,0,0,0,0,0,0,b,0,b,0,b,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,0,c,0,0,0,0,0,0,0,0,0,d,0,0,d,0,0,0,0
0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,9,9,9,9,10,0,0,0,0,0,11,10,10,10,10,10,11,0,0,0
0,0,0,9,0,0,0,0,0,0,9,10,10,10,9,0,0,0,0,0,9,10,10,10,9,10,0,0,0,0,0,0,0,0,0,c,0,c,0,10,9,10,9,9,9,10,0,d,0,d,0,11,10,10,10,10,10,11,0,0,0
0,0,0,9,9,9,9,9,9,9,9,10,10,10,9,9,9,9,9,9,9,10,10,10,9,10,0,0,0,0,0,0,0,0,9,9,9,9,9,10,10,9,10,9,9,10,9,9,9,9,9,11,10,10,10,10,10,11,0,0,0
0,0,0,9,11,11,11,11,11,11,9,10,9,10,9,11,11,11,11,11,11,10,10,10,9,10,0,0,0,0,0,0,0,0,9,11,11,11,11,10,10,10,9,10,9,10,11,11,11,11,9,11,9,9,10,9,9,11,0,0,0
0,0,0,9,11,9,11,9,9,11,9,10,10,10,9,11,9,11,9,9,11,10,10,10,9,10,0,0,0,0,0,0,0,0,9,11,9,9,11,10,10,10,9,10,9,10,11,9,9,11,9,11,9,10,9,10,9,11,0,0,0
0,0,0,9,11,11,11,11,11,11,9,10,9,10,9,11,11,11,11,11,11,10,10,10,9,10,0,0,0,0,0,0,0,0,9,11,11,11,11,10,10,10,9,10,9,10,11,11,11,11,9,11,10,9,10,9,10,11,0,0,0
0,0,0,9,11,9,11,9,9,11,9,10,10,10,9,11,9,11,9,9,11,10,10,10,9,10,0,0,0,0,0,0,0,0,9,11,9,9,11,10,10,10,9,10,9,10,11,9,9,11,9,11,10,10,10,10,10,11,0,0,0
0,0,0,9,11,11,11,11,11,11,9,10,9,10,9,11,11,11,11,11,11,10,10,10,9,10,0,0,0,0,0,0,0,0,9,11,11,11,11,10,10,10,9,10,9,10,11,11,11,11,9,11,10,10,10,10,10,11,0,0,0
0,0,0,9,11,9,11,9,9,11,9,10,10,10,9,11,9,11,9,9,11,10,10,10,9,10,0,0,0,0,0,0,0,0,9,11,9,9,11,10,10,10,9,10,9,10,11,9,9,11,9,11,11,11,11,11,11,11,0,0,0
0,0,0,9,11,11,11,11,11,11,9,10,9,10,9,11,11,11,11,11,11,10,10,10,9,10,0,0,0,0,0,0,0,0,9,11,11,11,11,10,10,10,9,10,9,10,11,11,11,11,9,11,10,11,11,11,10,11,0,0,0
0,0,0,9,11,9,11,9,9,11,9,10,10,10,9,11,9,11,9,9,11,10,10,10,9,10,0,0,0,0,0,0,0,0,9,11,9,9,11,10,10,10,9,10,9,10,11,9,9,11,9,11,10,10,10,10,10,11,0,0,0
0,0,0,9,11,11,11,11,11,11,9,10,9,10,9,11,11,11,11,11,11,10,10,10,9,10,0,0,0,0,0,0,0,0,9,11,11,11,11,10,10,10,9,10,9,10,11,11,11,11,9,11,11,11,11,11,11,11,0,0,0
0,0,0,9,11,9,11,9,9,11,9,10,10,10,9,11,9,11,9,9,11,10,10,10,9,10,0,0,0,0,0,0,0,0,9,11,9,9,11,10,10,10,9,10,9,10,11,9,9,11,9,11,11,11,11,11,11,11,0,0,0
0,0,0,9,11,11,11,11,11,11,9,10,9,10,9,11,11,11,11,11,11,10,10,10,9,10,0,0,0,0,0,0,0,0,9,11,11,11,11,10,10,10,9,10,9,10,11,11,11,11,9,11,11,11,11,11,11,11,0,0,0
0,0,0,9,11,9,11,9,9,11,9,10,10,10,9,11,9,11,9,9,11,10,10,10,9,10,0,0,0,0,0,0,0,0,9,11,9,9,11,10,10,10,9,10,9,10,11,9,9,11,9,11,11,11,11,11,11,11,0,0,0
0,0,0,9,11,11,11,11,11,11,9,10,9,10,9,11,11,11,11,11,11,10,10,10,9,10,0,0,0,0,0,0,0,0,9,11,11,11,11,10,10,10,9,10,9,10,11,11,11,11,9,11,11,11,11,11,11,11,0,0,0
0,0,0,9,11,9,11,9,9,11,9,10,10,10,9,11,9,11,9,9,11,10,10,10,9,10,0,0,0,0,0,0,0,0,9,11,9,9,11,10,10,10,9,10,9,10,11,9,9,11,9,11,11,11,11,11,11,11,0,0,0
0,0,0,9,11,11,11,11,11,11,9,10,9,10,9,11,11,11,11,11,11,10,10,9,9,10,0,0,0,0,0,0,0,0,9,11,11,11,11,10,10,10,9,10,9,10,11,11,11,11,9,11,11,11,11,11,11,11,0,0,0
0,0,0,9,11,11,11,11,11,11,9,10,9,10,9,11,11,11,11,11,11,10,9,9,9,10,0,0,0,0,0,0,0,0,9,4,4,4,4,10,10,10,9,10,9,10,4,4,4,4,9,4,4,4,4,4,4,4,0,0,0
